,lemma,id_text,id_line,id_word,label
2714525,mašgal[goat]N,epsd2/admin/u3adm/P108677,118,P108677.118.4,r ii 16
2714526,niga[fattened]V/i,epsd2/admin/u3adm/P108677,118,P108677.118.5,r ii 16
2714527,gudeʾusa[drover]N,epsd2/admin/u3adm/P108677,118,P108677.118.6,r ii 16
2714528,šuniŋin[total]N,epsd2/admin/u3adm/P108677,119,P108677.119.1,r ii 17
2714529,1(u)[]NU,epsd2/admin/u3adm/P108677,119,P108677.119.2,r ii 17
2714530,2(diš)[]NU,epsd2/admin/u3adm/P108677,119,P108677.119.3,r ii 17
2714531,sila[lamb]N,epsd2/admin/u3adm/P108677,119,P108677.119.4,r ii 17
2714532,niga[fattened]V/i,epsd2/admin/u3adm/P108677,119,P108677.119.5,r ii 17
2714533,šuniŋin[total]N,epsd2/admin/u3adm/P108677,120,P108677.120.1,r ii 18
2714534,1(u)[]NU,epsd2/admin/u3adm/P108677,120,P108677.120.2,r ii 18
2714535,8(diš)[]NU,epsd2/admin/u3adm/P108677,120,P108677.120.3,r ii 18
2714536,kir[lamb]N,epsd2/admin/u3adm/P108677,120,P108677.120.4,r ii 18
2714537,niga[fattened]V/i,epsd2/admin/u3adm/P108677,120,P108677.120.5,r ii 18
2714538,šuniŋin[total]N,epsd2/admin/u3adm/P108677,121,P108677.121.1,r ii 19
2714539,4(u)[]NU,epsd2/admin/u3adm/P108677,121,P108677.121.2,r ii 19
2714540,8(diš)[]NU,epsd2/admin/u3adm/P108677,121,P108677.121.3,r ii 19
2714541,ašgar[kid]N,epsd2/admin/u3adm/P108677,121,P108677.121.4,r ii 19
2714542,niga[fattened]V/i,epsd2/admin/u3adm/P108677,121,P108677.121.5,r ii 19
2714543,šuniŋin[total]N,epsd2/admin/u3adm/P108677,122,P108677.122.1,r ii 20
2714544,1(gešʾu)[]NU,epsd2/admin/u3adm/P108677,122,P108677.122.2,r ii 20
2714545,2(geš₂)[]NU,epsd2/admin/u3adm/P108677,122,P108677.122.3,r ii 20
2714546,1(u)[]NU,epsd2/admin/u3adm/P108677,122,P108677.122.4,r ii 20
2714547,3(diš)[]NU,epsd2/admin/u3adm/P108677,122,P108677.122.5,r ii 20
2714548,udu[sheep]N,epsd2/admin/u3adm/P108677,122,P108677.122.6,r ii 20
2714549,u[grass]N,epsd2/admin/u3adm/P108677,122,P108677.122.7,r ii 20
2714550,šuniŋin[total]N,epsd2/admin/u3adm/P108677,123,P108677.123.1,r ii 21
2714551,6(geš₂)[]NU,epsd2/admin/u3adm/P108677,123,P108677.123.2,r ii 21
2714552,3(diš)[]NU,epsd2/admin/u3adm/P108677,123,P108677.123.3,r ii 21
2714553,u[ewe]N,epsd2/admin/u3adm/P108677,123,P108677.123.4,r ii 21
2714554,u[grass]N,epsd2/admin/u3adm/P108677,123,P108677.123.5,r ii 21
2714555,šuniŋin[total]N,epsd2/admin/u3adm/P108677,124,P108677.124.1,r ii 22
2714556,6(geš₂)[]NU,epsd2/admin/u3adm/P108677,124,P108677.124.2,r ii 22
2714557,2(u)[]NU,epsd2/admin/u3adm/P108677,124,P108677.124.3,r ii 22
2714558,6(diš)[]NU,epsd2/admin/u3adm/P108677,124,P108677.124.4,r ii 22
2714559,mašgal[goat]N,epsd2/admin/u3adm/P108677,124,P108677.124.5,r ii 22
2714560,u[grass]N,epsd2/admin/u3adm/P108677,124,P108677.124.6,r ii 22
2714561,šuniŋin[total]N,epsd2/admin/u3adm/P108677,125,P108677.125.1,r ii 23
2714562,3(geš₂)[]NU,epsd2/admin/u3adm/P108677,125,P108677.125.2,r ii 23
2714563,1(u)[]NU,epsd2/admin/u3adm/P108677,125,P108677.125.3,r ii 23
2714564,8(diš)[]NU,epsd2/admin/u3adm/P108677,125,P108677.125.4,r ii 23
2714565,uzud[goat]N,epsd2/admin/u3adm/P108677,125,P108677.125.5,r ii 23
2714566,u[grass]N,epsd2/admin/u3adm/P108677,125,P108677.125.6,r ii 23
2714567,šuniŋin[total]N,epsd2/admin/u3adm/P108677,126,P108677.126.1,r ii 24
2714568,1(geš₂)[]NU,epsd2/admin/u3adm/P108677,126,P108677.126.2,r ii 24
2714569,2(u)[]NU,epsd2/admin/u3adm/P108677,126,P108677.126.3,r ii 24
2714570,1(diš)[]NU,epsd2/admin/u3adm/P108677,126,P108677.126.4,r ii 24
2714571,sila[lamb]N,epsd2/admin/u3adm/P108677,126,P108677.126.5,r ii 24
2714572,gaba[chest]N,epsd2/admin/u3adm/P108677,126,P108677.126.6,r ii 24
2714573,šuniŋin[total]N,epsd2/admin/u3adm/P108677,128,P108677.128.1,r iii 1
2714574,5(u)[]NU,epsd2/admin/u3adm/P108677,128,P108677.128.2,r iii 1
2714575,2(diš)[]NU,epsd2/admin/u3adm/P108677,128,P108677.128.3,r iii 1
2714576,kir[lamb]N,epsd2/admin/u3adm/P108677,128,P108677.128.4,r iii 1
2714577,gaba[chest]N,epsd2/admin/u3adm/P108677,128,P108677.128.5,r iii 1
2714578,šuniŋin[total]N,epsd2/admin/u3adm/P108677,129,P108677.129.1,r iii 2
2714579,1(diš)[]NU,epsd2/admin/u3adm/P108677,129,P108677.129.2,r iii 2
2714580,maš[goat]N,epsd2/admin/u3adm/P108677,129,P108677.129.3,r iii 2
2714581,gaba[chest]N,epsd2/admin/u3adm/P108677,129,P108677.129.4,r iii 2
2714582,šuniŋin[total]N,epsd2/admin/u3adm/P108677,130,P108677.130.1,r iii 3
2714583,1(geš₂)[]NU,epsd2/admin/u3adm/P108677,130,P108677.130.2,r iii 3
2714584,2(u)[]NU,epsd2/admin/u3adm/P108677,130,P108677.130.3,r iii 3
2714585,5(diš)[]NU,epsd2/admin/u3adm/P108677,130,P108677.130.4,r iii 3
2714586,ašgar[kid]N,epsd2/admin/u3adm/P108677,130,P108677.130.5,r iii 3
2714587,gaba[chest]N,epsd2/admin/u3adm/P108677,130,P108677.130.6,r iii 3
2714588,šuniŋin[total]N,epsd2/admin/u3adm/P108677,131,P108677.131.1,r iii 4
2714589,4(diš)[]NU,epsd2/admin/u3adm/P108677,131,P108677.131.2,r iii 4
2714590,sila[lamb]N,epsd2/admin/u3adm/P108677,131,P108677.131.3,r iii 4
2714591,ga[milk]N,epsd2/admin/u3adm/P108677,131,P108677.131.4,r iii 4
2714592,šuniŋin[total]N,epsd2/admin/u3adm/P108677,132,P108677.132.1,r iii 5
2714593,2(diš)[]NU,epsd2/admin/u3adm/P108677,132,P108677.132.2,r iii 5
2714594,maš[goat]N,epsd2/admin/u3adm/P108677,132,P108677.132.3,r iii 5
2714595,ga[milk]N,epsd2/admin/u3adm/P108677,132,P108677.132.4,r iii 5
2714596,šuniŋin[total]N,epsd2/admin/u3adm/P108677,133,P108677.133.1,r iii 6
2714597,2(diš)[]NU,epsd2/admin/u3adm/P108677,133,P108677.133.2,r iii 6
2714598,ašgar[kid]N,epsd2/admin/u3adm/P108677,133,P108677.133.3,r iii 6
2714599,ga[milk]N,epsd2/admin/u3adm/P108677,133,P108677.133.4,r iii 6
2714600,šuniŋin[total]N,epsd2/admin/u3adm/P108677,134,P108677.134.1,r iii 7
2714601,1(geš₂)[]NU,epsd2/admin/u3adm/P108677,134,P108677.134.2,r iii 7
2714602,4(u)[]NU,epsd2/admin/u3adm/P108677,134,P108677.134.3,r iii 7
2714603,1(diš)[]NU,epsd2/admin/u3adm/P108677,134,P108677.134.4,r iii 7
2714604,gud[ox]N,epsd2/admin/u3adm/P108677,134,P108677.134.5,r iii 7
2714605,ab[cow]N,epsd2/admin/u3adm/P108677,134,P108677.134.6,r iii 7
2714606,hi[mix]V/t,epsd2/admin/u3adm/P108677,134,P108677.134.7,r iii 7
2714607,šuniŋin[total]N,epsd2/admin/u3adm/P108677,135,P108677.135.1,r iii 8
2714608,5(gešʾu)[]NU,epsd2/admin/u3adm/P108677,135,P108677.135.2,r iii 8
2714609,4(geš₂)[]NU,epsd2/admin/u3adm/P108677,135,P108677.135.3,r iii 8
2714610,1(diš)[]NU,epsd2/admin/u3adm/P108677,135,P108677.135.4,r iii 8
2714611,udu[sheep]N,epsd2/admin/u3adm/P108677,135,P108677.135.5,r iii 8
2714612,maš[goat]N,epsd2/admin/u3adm/P108677,135,P108677.135.6,r iii 8
2714613,hi[mix]V/t,epsd2/admin/u3adm/P108677,135,P108677.135.7,r iii 8
2714614,šušuma[consignment]N,epsd2/admin/u3adm/P108677,136,P108677.136.1,r iii 9
2714615,ki[place]N,epsd2/admin/u3adm/P108677,137,P108677.137.1,r iii 10
2714616,puzur₄-{d}en-lil₂[NA]NA,epsd2/admin/u3adm/P108677,137,P108677.137.2,r iii 10
2714617,itud[moon]N,epsd2/admin/u3adm/P108677,138,P108677.138.1,r iii 11
2714618,ezem-{d}me-ki-gal₂[]MN,epsd2/admin/u3adm/P108677,138,P108677.138.2,r iii 11
2714619,zal[pass]V/t,epsd2/admin/u3adm/P108677,138,P108677.138.3,r iii 11
2714620,mu[name]N,epsd2/admin/u3adm/P108677,139,P108677.139.1,r iii 12
2714621,{d}šu-{d}suen[]TN,epsd2/admin/u3adm/P108677,139,P108677.139.2,r iii 12
2714622,lugal[king]N,epsd2/admin/u3adm/P108677,139,P108677.139.3,r iii 12
2714623,uri₅{ki}-ma-ke₄[]GN,epsd2/admin/u3adm/P108677,139,P108677.139.4,r iii 12
2714624,e[house]N,epsd2/admin/u3adm/P108677,139,P108677.139.5,r iii 12
2714625,{d}šara₂[]TN,epsd2/admin/u3adm/P108677,139,P108677.139.6,r iii 12
2714626,umma{ki}-ka[]GN,epsd2/admin/u3adm/P108677,139,P108677.139.7,r iii 12
2714627,du[build]V/t,epsd2/admin/u3adm/P108677,139,P108677.139.8,r iii 12
2714885,1(diš)[]NU,epsd2/admin/u3adm/P107988,3,P107988.3.1,o 1
2714886,udu[sheep]N,epsd2/admin/u3adm/P107988,3,P107988.3.2,o 1
2714887,2(diš)[]NU,epsd2/admin/u3adm/P107988,4,P107988.4.1,o 2
2714888,maš[goat]N,epsd2/admin/u3adm/P107988,4,P107988.4.2,o 2
2714889,uš[die]V/i,epsd2/admin/u3adm/P107988,5,P107988.5.1,o 3
2714890,ud[sun]N,epsd2/admin/u3adm/P107988,6,P107988.6.1,o 4
2714891,2(u)[]NU,epsd2/admin/u3adm/P107988,6,P107988.6.2,o 4
2714892,7(diš)-kam[]NU,epsd2/admin/u3adm/P107988,6,P107988.6.3,o 4
2714893,ki[place]N,epsd2/admin/u3adm/P107988,8,P107988.8.1,r 1
2714894,na-lu₅-ta[]PN,epsd2/admin/u3adm/P107988,8,P107988.8.2,r 1
2714895,ur-nigar{gar}[]PN,epsd2/admin/u3adm/P107988,9,P107988.9.1,r 2
2714896,šu[hand]N,epsd2/admin/u3adm/P107988,10,P107988.10.1,r 3
2714897,teŋ[approach]V/i,epsd2/admin/u3adm/P107988,10,P107988.10.2,r 3
2714898,itud[moon]N,epsd2/admin/u3adm/P107988,11,P107988.11.1,r 4
2714899,ezem-{d}šul-gi[]MN,epsd2/admin/u3adm/P107988,11,P107988.11.2,r 4
2714900,mu[name]N,epsd2/admin/u3adm/P107988,12,P107988.12.1,r 5
2714901,ur-bi₂-lum{ki}[]GN,epsd2/admin/u3adm/P107988,12,P107988.12.2,r 5
2714902,hulu[bad]V/i,epsd2/admin/u3adm/P107988,12,P107988.12.3,r 5
2714903,1(diš)[]NU,epsd2/admin/u3adm/P125766,3,P125766.3.1,o 1
2714904,udu[sheep]N,epsd2/admin/u3adm/P125766,3,P125766.3.2,o 1
2714905,niga[fattened]V/i,epsd2/admin/u3adm/P125766,3,P125766.3.3,o 1
2714906,sag[rare]V/i,epsd2/admin/u3adm/P125766,3,P125766.3.4,o 1
2714907,us[side]N,epsd2/admin/u3adm/P125766,3,P125766.3.5,o 1
2714908,1(diš)[]NU,epsd2/admin/u3adm/P125766,4,P125766.4.1,o 2
2714909,u[ewe]N,epsd2/admin/u3adm/P125766,4,P125766.4.2,o 2
2714910,niga[fattened]V/i,epsd2/admin/u3adm/P125766,4,P125766.4.3,o 2
2714911,1(diš)[]NU,epsd2/admin/u3adm/P125766,5,P125766.5.1,o 3
2714912,udu[sheep]N,epsd2/admin/u3adm/P125766,5,P125766.5.2,o 3
2714913,1(diš)[]NU,epsd2/admin/u3adm/P125766,6,P125766.6.1,o 4
2714914,u[ewe]N,epsd2/admin/u3adm/P125766,6,P125766.6.2,o 4
2714915,2(diš)[]NU,epsd2/admin/u3adm/P125766,7,P125766.7.1,o 5
2714916,kir[lamb]N,epsd2/admin/u3adm/P125766,7,P125766.7.2,o 5
2714917,ki[place]N,epsd2/admin/u3adm/P125766,8,P125766.8.1,o 6
2714918,lu₂-{d}nanna[]PN,epsd2/admin/u3adm/P125766,8,P125766.8.2,o 6
2714919,3(diš)[]NU,epsd2/admin/u3adm/P125766,9,P125766.9.1,o 7
2714920,gukkal[sheep]N,epsd2/admin/u3adm/P125766,9,P125766.9.2,o 7
2714921,niga[fattened]V/i,epsd2/admin/u3adm/P125766,9,P125766.9.3,o 7
2714922,2(diš)[]NU,epsd2/admin/u3adm/P125766,10,P125766.10.1,o 8
2714923,sila[lamb]N,epsd2/admin/u3adm/P125766,10,P125766.10.2,o 8
2714924,ki[place]N,epsd2/admin/u3adm/P125766,11,P125766.11.1,o 9
2714925,a-bu-um-dingir[]PN,epsd2/admin/u3adm/P125766,11,P125766.11.2,o 9
2714926,3(diš)[]NU,epsd2/admin/u3adm/P125766,12,P125766.12.1,o 10
2714927,udu[sheep]N,epsd2/admin/u3adm/P125766,12,P125766.12.2,o 10
2714928,2(diš)[]NU,epsd2/admin/u3adm/P125766,14,P125766.14.1,r 1
2714929,u[ewe]N,epsd2/admin/u3adm/P125766,14,P125766.14.2,r 1
2714930,2(diš)[]NU,epsd2/admin/u3adm/P125766,15,P125766.15.1,r 2
2714931,u[ewe]N,epsd2/admin/u3adm/P125766,15,P125766.15.2,r 2
2714932,aslum[sheep]N,epsd2/admin/u3adm/P125766,15,P125766.15.3,r 2
2714933,1(diš)[]NU,epsd2/admin/u3adm/P125766,16,P125766.16.1,r 3
2714934,sila[lamb]N,epsd2/admin/u3adm/P125766,16,P125766.16.2,r 3
2714935,1(diš)[]NU,epsd2/admin/u3adm/P125766,17,P125766.17.1,r 4
2714936,kir[lamb]N,epsd2/admin/u3adm/P125766,17,P125766.17.2,r 4
2714937,ga[milk]N,epsd2/admin/u3adm/P125766,17,P125766.17.3,r 4
2714938,ki[place]N,epsd2/admin/u3adm/P125766,18,P125766.18.1,r 5
2714939,ur-ki-gu-la[]PN,epsd2/admin/u3adm/P125766,18,P125766.18.2,r 5
2714940,uš[die]V/i,epsd2/admin/u3adm/P125766,19,P125766.19.1,r 6
2714941,ud[sun]N,epsd2/admin/u3adm/P125766,19,P125766.19.2,r 6
2714942,1(u)[]NU,epsd2/admin/u3adm/P125766,19,P125766.19.3,r 6
2714943,5(diš)-kam[]NU,epsd2/admin/u3adm/P125766,19,P125766.19.4,r 6
2714944,ki[place]N,epsd2/admin/u3adm/P125766,20,P125766.20.1,r 7
2714945,a-hu-ni-ta[]PN,epsd2/admin/u3adm/P125766,20,P125766.20.2,r 7
2714946,ur-nigar{gar}[]PN,epsd2/admin/u3adm/P125766,21,P125766.21.1,r 8
2714947,šu[hand]N,epsd2/admin/u3adm/P125766,22,P125766.22.1,r 9
2714948,teŋ[approach]V/i,epsd2/admin/u3adm/P125766,22,P125766.22.2,r 9
2714949,itud[moon]N,epsd2/admin/u3adm/P125766,23,P125766.23.1,r 10
2714950,u₅-bi₂-gu₇[]MN,epsd2/admin/u3adm/P125766,23,P125766.23.2,r 10
2714951,mu[name]N,epsd2/admin/u3adm/P125766,24,P125766.24.1,r 11
2714952,us[follow]V/t,epsd2/admin/u3adm/P125766,24,P125766.24.2,r 11
2714953,ur-bi₂-lum{ki}[]GN,epsd2/admin/u3adm/P125766,24,P125766.24.3,r 11
2714954,hulu[bad]V/i,epsd2/admin/u3adm/P125766,24,P125766.24.4,r 11
2715298,6(diš)[]NU,epsd2/admin/u3adm/P131976,3,P131976.3.1,o 1
2715299,sila[lamb]N,epsd2/admin/u3adm/P131976,3,P131976.3.2,o 1
2715300,ud[sun]N,epsd2/admin/u3adm/P131976,4,P131976.4.1,o 2
2715301,2(u)-kam[]NU,epsd2/admin/u3adm/P131976,4,P131976.4.2,o 2
2715302,ki[place]N,epsd2/admin/u3adm/P131976,5,P131976.5.1,o 3
2715303,ab-ba-sa₆-ga-ta[]PN,epsd2/admin/u3adm/P131976,5,P131976.5.2,o 3
2715304,in-ta-e₃-a[]PN,epsd2/admin/u3adm/P131976,6,P131976.6.1,o 4
2715305,dab[seize]V/t,epsd2/admin/u3adm/P131976,8,P131976.8.1,r 1
2715306,itud[moon]N,epsd2/admin/u3adm/P131976,9,P131976.9.1,r 2
2715307,ezem-{d}nin-a-zu[]MN,epsd2/admin/u3adm/P131976,9,P131976.9.2,r 2
2715308,mu[name]N,epsd2/admin/u3adm/P131976,10,P131976.10.1,r 3
2715309,en-unu₆-gal[NA]NA,epsd2/admin/u3adm/P131976,10,P131976.10.2,r 3
2715310,{d}inanna[]TN,epsd2/admin/u3adm/P131976,10,P131976.10.3,r 3
2715311,unu{ki}[]GN,epsd2/admin/u3adm/P131976,10,P131976.10.4,r 3
2715312,huŋ[hire]V/t,epsd2/admin/u3adm/P131976,10,P131976.10.5,r 3
2715313,6(diš)[]NU,epsd2/admin/u3adm/P131976,12,P131976.12.1,l.e. 1
2715613,1(diš)[]NU,epsd2/admin/u3adm/P109756,3,P109756.3.1,o 1
2715614,sila[lamb]N,epsd2/admin/u3adm/P109756,3,P109756.3.2,o 1
2715615,kungid[~sheep]N,epsd2/admin/u3adm/P109756,3,P109756.3.3,o 1
2715616,1(diš)[]NU,epsd2/admin/u3adm/P109756,4,P109756.4.1,o 2
2715617,kir[lamb]N,epsd2/admin/u3adm/P109756,4,P109756.4.2,o 2
2715618,a[water]N,epsd2/admin/u3adm/P109756,4,P109756.4.3,o 2
2715619,udu[sheep]N,epsd2/admin/u3adm/P109756,4,P109756.4.4,o 2
2715620,hursaŋ[mountain]N,epsd2/admin/u3adm/P109756,4,P109756.4.5,o 2
2715621,uš[die]V/i,epsd2/admin/u3adm/P109756,5,P109756.5.1,o 3
2715622,ud[sun]N,epsd2/admin/u3adm/P109756,5,P109756.5.2,o 3
2715623,5(diš)-kam[]NU,epsd2/admin/u3adm/P109756,5,P109756.5.3,o 3
2715624,u₂-ta₂-mi-šar-ra-am-ta[]PN,epsd2/admin/u3adm/P109756,6,P109756.6.1,o 4
2715625,{d}šul-gi-iri-mu[]PN,epsd2/admin/u3adm/P109756,8,P109756.8.1,r 1
2715626,šu[hand]N,epsd2/admin/u3adm/P109756,9,P109756.9.1,r 2
2715627,teŋ[approach]V/i,epsd2/admin/u3adm/P109756,9,P109756.9.2,r 2
2715628,itud[moon]N,epsd2/admin/u3adm/P109756,10,P109756.10.1,r 3
2715629,ezem-{d}nin-a-zu[]MN,epsd2/admin/u3adm/P109756,10,P109756.10.2,r 3
2715630,mu[name]N,epsd2/admin/u3adm/P109756,11,P109756.11.1,r 4
2715631,en[priest]N,epsd2/admin/u3adm/P109756,11,P109756.11.2,r 4
2715632,eridu{ki}[]GN,epsd2/admin/u3adm/P109756,11,P109756.11.3,r 4
2715633,huŋ[hire]V/t,epsd2/admin/u3adm/P109756,11,P109756.11.4,r 4
2715634,2(diš)[]NU,epsd2/admin/u3adm/P109756,13,P109756.13.1,l.e. 1
2715892,1(diš)[]NU,epsd2/admin/u3adm/P128783,3,P128783.3.1,o 1
2715893,sila[lamb]N,epsd2/admin/u3adm/P128783,3,P128783.3.2,o 1
2715894,ud[sun]N,epsd2/admin/u3adm/P128783,4,P128783.4.1,o 2
2715895,1(u)[]NU,epsd2/admin/u3adm/P128783,4,P128783.4.2,o 2
2715896,5(diš)-kam[]NU,epsd2/admin/u3adm/P128783,4,P128783.4.3,o 2
2715897,ki[place]N,epsd2/admin/u3adm/P128783,5,P128783.5.1,o 3
2715898,ab-ba-sa₆-ga-ta[]PN,epsd2/admin/u3adm/P128783,5,P128783.5.2,o 3
2715899,na-lu₅[]PN,epsd2/admin/u3adm/P128783,6,P128783.6.1,o 4
2715900,dab[seize]V/t,epsd2/admin/u3adm/P128783,6,P128783.6.2,o 4
2715901,itud[moon]N,epsd2/admin/u3adm/P128783,8,P128783.8.1,r 1
2715902,ses-da-gu₇[]MN,epsd2/admin/u3adm/P128783,8,P128783.8.2,r 1
2715903,break,epsd2/admin/u3adm/P128783,9,P128783.9,
2715904,mu[name]N,epsd2/admin/u3adm/P128783,10,P128783.10.1,r 2
2715905,en-unu₆-gal[NA]NA,epsd2/admin/u3adm/P128783,10,P128783.10.2,r 2
2715906,{d}inanna[]TN,epsd2/admin/u3adm/P128783,10,P128783.10.3,r 2
2715907,unu{ki}[]GN,epsd2/admin/u3adm/P128783,10,P128783.10.4,r 2
2715908,huŋ[hire]V/t,epsd2/admin/u3adm/P128783,10,P128783.10.5,r 2
2715909,1(diš)[]NU,epsd2/admin/u3adm/P128783,12,P128783.12.1,l.e. 1
2715981,2(gešʾu)[]NU,epsd2/admin/u3adm/P103250,3,P103250.3.1,o 1
2715982,3(u)[]NU,epsd2/admin/u3adm/P103250,3,P103250.3.2,o 1
2715983,2(diš)[]NU,epsd2/admin/u3adm/P103250,3,P103250.3.3,o 1
2715984,u[ewe]N,epsd2/admin/u3adm/P103250,3,P103250.3.4,o 1
2715985,1(geš₂)[]NU,epsd2/admin/u3adm/P103250,4,P103250.4.1,o 2
2715986,4(u)[]NU,epsd2/admin/u3adm/P103250,4,P103250.4.2,o 2
2715987,6(diš)[]NU,epsd2/admin/u3adm/P103250,4,P103250.4.3,o 2
2715988,udu[sheep]N,epsd2/admin/u3adm/P103250,4,P103250.4.4,o 2
2715989,4(diš)[]NU,epsd2/admin/u3adm/P103250,5,P103250.5.1,o 3
2715990,sila[lamb]N,epsd2/admin/u3adm/P103250,5,P103250.5.2,o 3
2715991,udu[sheep]N,epsd2/admin/u3adm/P103250,6,P103250.6.1,o 4
2715992,lulum[Lullubean]AJ,epsd2/admin/u3adm/P103250,6,P103250.6.2,o 4
2715993,1(gešʾu)[]NU,epsd2/admin/u3adm/P103250,7,P103250.7.1,o 5
2715994,1(geš₂)[]NU,epsd2/admin/u3adm/P103250,7,P103250.7.2,o 5
2715995,4(u)[]NU,epsd2/admin/u3adm/P103250,7,P103250.7.3,o 5
2715996,7(diš)[]NU,epsd2/admin/u3adm/P103250,7,P103250.7.4,o 5
2715997,u[ewe]N,epsd2/admin/u3adm/P103250,7,P103250.7.5,o 5
2715998,3(u)[]NU,epsd2/admin/u3adm/P103250,8,P103250.8.1,o 6
2715999,lal[small]V/i,epsd2/admin/u3adm/P103250,8,P103250.8.2,o 6
2716000,1(diš)[]NU,epsd2/admin/u3adm/P103250,8,P103250.8.3,o 6
2716001,kir[lamb]N,epsd2/admin/u3adm/P103250,8,P103250.8.4,o 6
2716002,2(geš₂)[]NU,epsd2/admin/u3adm/P103250,9,P103250.9.1,o 7
2716003,5(diš)[]NU,epsd2/admin/u3adm/P103250,9,P103250.9.2,o 7
2716004,udu[sheep]N,epsd2/admin/u3adm/P103250,9,P103250.9.3,o 7
2716005,3(u)[]NU,epsd2/admin/u3adm/P103250,10,P103250.10.1,o 8
2716006,3(diš)[]NU,epsd2/admin/u3adm/P103250,10,P103250.10.2,o 8
2716007,sila[lamb]N,epsd2/admin/u3adm/P103250,10,P103250.10.3,o 8
2716008,1(geš₂)[]NU,epsd2/admin/u3adm/P103250,11,P103250.11.1,o 9
2716009,maš[goat]N,epsd2/admin/u3adm/P103250,11,P103250.11.2,o 9
2716010,udu[sheep]N,epsd2/admin/u3adm/P103250,13,P103250.13.1,r 1
2716011,ki-en-gi[]GN,epsd2/admin/u3adm/P103250,13,P103250.13.2,r 1
2716012,ara[times]N,epsd2/admin/u3adm/P103250,14,P103250.14.1,r 2
2716013,1(diš)-kam[]NU,epsd2/admin/u3adm/P103250,14,P103250.14.2,r 2
2716014,1(gešʾu)[]NU,epsd2/admin/u3adm/P103250,15,P103250.15.1,r 3
2716015,3(geš₂)[]NU,epsd2/admin/u3adm/P103250,15,P103250.15.2,r 3
2716016,5(u)[]NU,epsd2/admin/u3adm/P103250,15,P103250.15.3,r 3
2716017,u[ewe]N,epsd2/admin/u3adm/P103250,15,P103250.15.4,r 3
2716018,1(u)[]NU,epsd2/admin/u3adm/P103250,15,P103250.15.5,r 3
2716019,8(diš)[]NU,epsd2/admin/u3adm/P103250,15,P103250.15.6,r 3
2716020,kir[lamb]N,epsd2/admin/u3adm/P103250,15,P103250.15.7,r 3
2716021,2(geš₂)[]NU,epsd2/admin/u3adm/P103250,16,P103250.16.1,r 4
2716022,2(u)[]NU,epsd2/admin/u3adm/P103250,16,P103250.16.2,r 4
2716023,1(diš)[]NU,epsd2/admin/u3adm/P103250,16,P103250.16.3,r 4
2716024,udu[sheep]N,epsd2/admin/u3adm/P103250,16,P103250.16.4,r 4
2716025,2(u)[]NU,epsd2/admin/u3adm/P103250,16,P103250.16.5,r 4
2716026,lal[small]V/i,epsd2/admin/u3adm/P103250,16,P103250.16.6,r 4
2716027,1(diš)[]NU,epsd2/admin/u3adm/P103250,16,P103250.16.7,r 4
2716028,sila[lamb]N,epsd2/admin/u3adm/P103250,16,P103250.16.8,r 4
2716029,udu[sheep]N,epsd2/admin/u3adm/P103250,17,P103250.17.1,r 5
2716030,lulum[Lullubean]AJ,epsd2/admin/u3adm/P103250,17,P103250.17.2,r 5
2716031,5(u)[]NU,epsd2/admin/u3adm/P103250,18,P103250.18.1,r 6
2716032,8(diš)[]NU,epsd2/admin/u3adm/P103250,18,P103250.18.2,r 6
2716033,u[ewe]N,epsd2/admin/u3adm/P103250,18,P103250.18.3,r 6
2716034,2(u)[]NU,epsd2/admin/u3adm/P103250,18,P103250.18.4,r 6
2716035,lal[small]V/i,epsd2/admin/u3adm/P103250,18,P103250.18.5,r 6
2716036,1(diš)[]NU,epsd2/admin/u3adm/P103250,18,P103250.18.6,r 6
2716037,kir[lamb]N,epsd2/admin/u3adm/P103250,18,P103250.18.7,r 6
2716038,1(u)[]NU,epsd2/admin/u3adm/P103250,19,P103250.19.1,r 7
2716039,7(diš)[]NU,epsd2/admin/u3adm/P103250,19,P103250.19.2,r 7
2716040,udu[sheep]N,epsd2/admin/u3adm/P103250,19,P103250.19.3,r 7
2716041,2(u)[]NU,epsd2/admin/u3adm/P103250,19,P103250.19.4,r 7
2716042,1(diš)[]NU,epsd2/admin/u3adm/P103250,19,P103250.19.5,r 7
2716043,sila[lamb]N,epsd2/admin/u3adm/P103250,19,P103250.19.6,r 7
2716044,3(geš₂)[]NU,epsd2/admin/u3adm/P103250,20,P103250.20.1,r 8
2716045,lal[small]V/i,epsd2/admin/u3adm/P103250,20,P103250.20.2,r 8
2716046,1(diš)[]NU,epsd2/admin/u3adm/P103250,20,P103250.20.3,r 8
2716047,uzud[goat]N,epsd2/admin/u3adm/P103250,20,P103250.20.4,r 8
2716048,1(geš₂)[]NU,epsd2/admin/u3adm/P103250,20,P103250.20.5,r 8
2716049,lal[small]V/i,epsd2/admin/u3adm/P103250,20,P103250.20.6,r 8
2716050,1(diš)[]NU,epsd2/admin/u3adm/P103250,20,P103250.20.7,r 8
2716051,maš[goat]N,epsd2/admin/u3adm/P103250,20,P103250.20.8,r 8
2716052,3(geš₂)[]NU,epsd2/admin/u3adm/P103250,21,P103250.21.1,r 9
2716053,maš[goat]N,epsd2/admin/u3adm/P103250,21,P103250.21.2,r 9
2716054,gub[stand]V/i,epsd2/admin/u3adm/P103250,21,P103250.21.3,r 9
